,time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
2666,13.05397809999704,0.01240897582229502,-0.09363683716035705,0.0027515606020272355,0.02365149615073538,0.003839024051236933,-0.008833641565866433,0.07399915759819013,0.12319532494143424,-0.06649328428625755,0.03799742230368073,0.27245670616248097,-0.11728233313700255
2667,13.061900000000604,0.012511359940676254,-0.09372231440804177,0.0026703008623923767,0.02401294572561266,0.004443262598265563,-0.00915940295137024,0.07418077749917104,0.12452178915701986,-0.06706350390406816,0.03646016132676734,0.2713555169531689,-0.11647584829290573
2668,13.065587499993851,0.01255399628336271,-0.09374722027389289,0.0026256766236083615,0.02437526281366224,0.005053958381562963,-0.009487936360845385,0.07435486763795576,0.12584276838006456,-0.06762974364641261,0.034909529581938235,0.27020749829400736,-0.11564951899497773
2669,13.069245399994545,0.012604438712317416,-0.09377140677551708,0.002589643556095955,0.02473841052975825,0.0056710840881317335,-0.009819222162219109,0.07452136333889271,0.12715803414597762,-0.06819190683130856,0.033345733674532245,0.2690125852944461,-0.11480338599641492
2670,13.077189799994812,0.01264797675737006,-0.0937979145618882,0.0025186863498484896,0.025102351676157025,0.006294611290909498,-0.010153240252688434,0.07468020094204549,0.12846735769313453,-0.06874989698264468,0.031768984161360106,0.2677707214463361,-0.11393749394158072
2671,13.081143599993084,0.012668724119406638,-0.09378808537922258,0.002504802894108326,0.02546704874750041,0.0069245104474298415,-0.01048997005974947,0.07483131782234005,0.1297705100037239,-0.069303617849156,0.03017949552494146,0.2664818586851281,-0.11305189138124487
2672,13.085333099996204,0.012662214580171586,-0.09379512961529513,0.0025063281877644415,0.025832463935911862,0.007560750898681785,-0.01082939054231863,0.07497465240858388,0.13106726184489104,-0.06985297342347219,0.028577486146517637,0.26514595744961506,-0.11214663078694692
2673,13.089603499989607,0.0126066191631996,-0.09378599232323631,0.0025070787881144793,0.02619855913618452,0.00820330086816923,-0.011171480191946196,0.07511014420235113,0.13235738381017176,-0.07039786796123489,0.0269631782778379,0.26376298674019194,-0.11122176856447094
2674,13.093902900000105,0.012549955844632345,-0.09377578438491961,0.002523567594175385,0.0265652959510606,0.008852127461171713,-0.011516217034122665,0.07523773379672788,0.1336406463612088,-0.07093820600027965,0.02533679801171702,0.2623329241756052,-0.11027736506641904
2675,13.097834300002432,0.012516833802782245,-0.09377479838198835,0.0025613598388698304,0.0269326356966013,0.00950719666420783,-0.01186357862967818,0.07535736289491118,0.13491681986974413,-0.07147389237987885,0.02369857525136258,0.26085575604816574,-0.10931348460387136
2676,13.102055899988043,0.012453949927497168,-0.0937676541724375,0.0025708763184511575,0.027300539407646627,0.010168473344702592,-0.01221354207627537,0.07546897432865614,0.13618567465987996,-0.07200483226004077,0.02204874367847074,0.2593314773773976,-0.10833019545712086
2677,13.105821199991624,0.012453949927497168,-0.0937676541724375,0.0025708763184511575,0.027668967843364336,0.010835921250860008,-0.012566084009995877,0.0755725120765648,0.1374469810506008,-0.07253093114086008,0.02038754072008984,0.257760091962097,-0.10732756988547111
2678,13.110388000000968,0.012416336741298528,-0.09376283519469543,0.0025917391967243512,0.02803788149288724,0.011509503011742169,-0.012921180607020868,0.07566792128221157,0.13870050939854858,-0.07305209488191498,0.018715207514251524,0.2561416124307748,-0.10630568413608546
2679,13.114572099992074,0.012460458168320185,-0.09379739911381958,0.002594784526471156,0.02840724058103793,0.012189180137556009,-0.013278807585405776,0.07575514827209924,0.13994603014104276,-0.07356822972170697,0.01703198887436936,0.2544760602904575,-0.10526461845187632
2680,13.118954899997334,0.012513625054444033,-0.09381520812650455,0.0025743561213865136,0.028777005074140036,0.012874913020148914,-0.013638940206949546,0.07583414057343976,0.141183313839337,-0.07407924229713858,0.015338133252405456,0.25276346597382093,-0.1042044570784241
2681,13.12310019999859,0.012595758475787634,-0.0938263365729495,0.0025532758915505025,0.029147134685915076,0.013566660933714194,-0.014001553279158597,0.0759048469317539,0.14241213122210414,-0.07458503966302442,0.013633892700805984,0.25100386888463116,-0.10312528826991488
2682,13.12713769999391,0.012674179056616938,-0.09383552473894693,0.0025167255979659867,0.029517588883463963,0.014264382035707464,-0.014366621157305729,0.0759672173282838,0.1436322532291415,-0.07508552931163057,0.01191952283320697,0.2491973174414669,-0.10202720429408653
2683,13.13123899999482,0.01278549178661548,-0.09386459323376795,0.0025002608903385796,0.029888326893332245,0.014968033367974927,-0.014734117746584181,0.07602120299721292,0.1448434510552885,-0.07558061919223759,0.010195282783912076,0.24734386911969947,-0.10091030143617309
2684,13.13614360000065,0.012854736588411166,-0.09385319003074562,0.00245557656378138,0.030259307707658206,0.015677570858094562,-0.015104016504357089,0.07606675644268718,0.14604549619454865,-0.07607021773072237,0.008461435166144605,0.2454435904917036,-0.09977468000183753
2685,13.140199999994364,0.01291122427429935,-0.09383692622564356,0.002425846223090245,0.03063049009040282,0.016392949320931143,-0.015476290442502406,0.07610383145563171,0.14723816048440677,-0.07655423384915382,0.006718246029076455,0.2434965572652751,-0.09862044431908333
2686,13.143886099991503,0.012963776083524114,-0.09381639850131936,0.00240725830674148,0.0310018325836607,0.01711412246040596,-0.015850912129853366,0.0761323831303566,0.14842121615033296,-0.07703257698539771,0.0049659848136371885,0.2415028543202303,-0.09744770273913501
2687,13.148227600002429,0.013012604728405559,-0.09380345138197724,0.002408961227706955,0.0313732935140509,0.01784104287148214,-0.01622785369473446,0.07615236788094656,0.1495944358504654,-0.07750515711272579,0.0032049243071067997,0.23946257574316498,-0.09625656763627871
