,time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
0,9.500654199990096,0.017086558878497252,-0.015566827430011474,-0.011312675096795493,-0.003209532641245501,-0.022533216973978743,0.020381540807485554,-0.027730674265334272,-0.009658589243395901,-0.012249945459650831,0.08487959863866464,0.15053639866721782,-0.1273730934840516
1,9.504635499994038,0.017070864395927355,-0.015674890457331614,-0.011215171746420904,-0.0033414107218820875,-0.02257776182088617,0.020321392041144783,-0.02732130893935126,-0.008933296902756734,-0.01286351833968325,0.08601708979931078,0.15224980925353188,-0.12877423478115546
2,9.50901690000319,0.017054542809513223,-0.015783158566806094,-0.011117963598092234,-0.0034713145604833603,-0.022618812273000343,0.020258287689320944,-0.026906492711481766,-0.008199792106023684,-0.013483808976374348,0.08715509509850712,0.15396474237736005,-0.13017745336658487
3,9.513035099997069,0.01703760364001193,-0.01589161492323663,-0.011021064888526376,-0.0035992180369564444,-0.022656328968588768,0.020192195544728467,-0.026486223471195534,-0.007458067958053584,-0.014110826938969222,0.08829346638474665,0.1556810287745372,-0.13158258777936996
4,9.517544699992868,0.017020056533340967,-0.01600024250277151,-0.010924490008848793,-0.0037250950227973685,-0.02269027251482842,0.020123083356090914,-0.02606049982228049,-0.006708118387462435,-0.01474458101491876,0.08943205358181805,0.15739849383670082,-0.1329894732062865
5,9.521418899996206,0.017001911260610344,-0.01610902409276608,-0.010828253504795287,-0.0038489193845353087,-0.022720603491813218,0.020050918831924853,-0.025629321092176964,-0.005949938172134977,-0.015385079194293275,0.09057070472822,0.15911695760516834,-0.13439794155071036
6,9.525511699990602,0.016983177718138075,-0.016217942291662756,-0.010732370076895472,-0.0039706649872220945,-0.022747282456683903,0.01997566964439617,-0.025192687340707568,-0.005183522964979754,-0.016032328653908638,0.09170926607183379,0.16083623474558,-0.1358078213574523
7,9.530074800000875,0.016963865927448855,-0.016326979508891094,-0.010636854580637605,-0.004090305697960098,-0.022770269947882293,0.019897303433256037,-0.024750599368504298,-0.004408869319681652,-0.016686335741019707,0.09284758193191525,0.16255613454207915,-0.1372189378248501
8,9.535894200002076,0.016943986035255734,-0.01643611796478855,-0.010541722026614339,-0.004207815389472487,-0.02278952648952791,0.019815787809853467,-0.02430305872706076,-0.003625974716512724,-0.01734710595756233,0.09398549446238806,0.16427646072532717,-0.13863111286973193
9,9.540081500002998,0.01692354831342458,-0.01654533969054249,-0.010446987580649105,-0.004323167943727429,-0.022805012595919535,0.01973109036122227,-0.023850067729427295,-0.002834837589732621,-0.01801464394446922,0.09512284360455635,0.1659970110466408,-0.1400441652280903
10,9.549216799990973,0.016902563158921045,-0.016654626528154078,-0.010352666563902711,-0.004436337255610818,-0.022816688776174394,0.01964317865424389,-0.023391629460716292,-0.0020354573574798657,-0.01868895346687657,0.09625946677949408,0.16771757662761588,-0.14145791067785612
11,9.55435550000402,0.01688104109373982,-0.016763960130424742,-0.010258774452959835,-0.004547297236651144,-0.022824515539016103,0.019552020239876094,-0.022927747791744717,-0.001227834455403927,-0.01937003740057448,0.09739519829239757,0.16943794114728888,-0.1428721622734289
12,9.559056500002043,0.016858992764815915,-0.01687332196096594,-0.010165326879895105,-0.004656021818822929,-0.022828453397736103,0.01945758265744565,-0.02245842739524669,-0.00041197037434478987,-0.02005789771946073,0.0985298690999316,0.17115788036484147,-0.14428673058458874
13,9.563194699992891,0.01683642894391748,-0.016982693294233155,-0.010072339632318465,-0.004762484958426944,-0.02282846287534265,0.019359833438997227,-0.0219836737617452,0.0004121323014617142,-0.020752535484280365,0.09966330696017188,0.17287716235261752,-0.14570142394096375
14,9.567245099999129,0.016813360527519892,-0.01709205521558501,-0.00997982865339958,-0.00486666064004572,-0.022824504509888304,0.01925874011369395,-0.021503493214328005,0.0012444698589370142,-0.021453950832421874,0.10079533687425578,0.17459554809933683,-0.14711604863681754
15,9.572149699990405,0.01678979853666069,-0.0172013886213683,-0.009887810041871043,-0.004968522880565338,-0.022816538859958563,0.019154270212264086,-0.021017892920287617,0.0020850374237342227,-0.022162142968618955,0.10192578168192444,0.17631279203058522,-0.14853040906728343
16,9.575875299997278,0.016765754116775118,-0.01731067421902969,-0.009796300052010173,-0.005068045733242479,-0.022804526510310043,0.019046391271490687,-0.02052688090019095,0.0029338289297783735,-0.022877110156052035,0.10305446247180546,0.17802864232474425,-0.14994430783920557
17,9.580331399993156,0.016741238537512092,-0.017419892527254784,-0.009705315093599197,-0.005165203291813107,-0.022788428077650958,0.018935070838743535,-0.020030466035588154,0.003790837089867956,-0.023598849708112078,0.10418119889686092,0.1797428410509267,-0.15135754588103292
18,9.584749200002989,0.01671626319253038,-0.01752902387613521,-0.009614871731863634,-0.0052599696946333836,-0.02276820421656099,0.0188202764765477,-0.019528658075059754,0.004656053366536797,-0.024327357980555058,0.10530580937944964,0.18145512427108695,-0.15276992251775934
19,9.589539299995522,0.016690839599274882,-0.0176380484073644,-0.0095249866873887,-0.005352319128846296,-0.022743815625550966,0.018701975767190664,-0.01902146763996066,0.0055294679436339745,-0.02506263036398382,0.10642811107990206,0.18316522219424472,-0.15418123554820484
