time,x,y,z,qx,qy,qz,qw
0.003205999993951991,-1.578475832939148,2.232105255126953,0.022919898852705956,-0.1686447411775589,0.020552875474095345,-0.12028297781944275,-0.9780943989753723
0.008788799998001195,-1.578562617301941,2.2322003841400146,0.022840827703475952,-0.16846124827861786,0.02069040946662426,-0.1202983558177948,-0.9781212210655212
0.012605999989318661,-1.578670620918274,2.2323176860809326,0.02274666354060173,-0.16835680603981018,0.020832272246479988,-0.12028633058071136,-0.9781376123428345
0.0162205999949947,-1.5787779092788696,2.2324459552764893,0.022631261497735977,-0.1681375354528427,0.02092444896697998,-0.12001488357782364,-0.9782067537307739
0.020444099995074794,-1.578875184059143,2.2325692176818848,0.02251460961997509,-0.16784055531024933,0.020918425172567368,-0.119921013712883,-0.9782693982124329
0.02425560000119731,-1.5789475440979004,2.2326841354370117,0.022414524108171463,-0.16803905367851257,0.020943230018019676,-0.1199619472026825,-0.9782297611236572
0.02844139999069739,-1.5790101289749146,2.2327961921691895,0.022309262305498123,-0.16806630790233612,0.021008728072047234,-0.11987500637769699,-0.9782343506813049
0.032899699988774955,-1.5790597200393677,2.232893466949463,0.022229790687561035,-0.1680404245853424,0.021132079884409904,-0.11973653733730316,-0.9782530665397644
0.03707209999265615,-1.579092025756836,2.232996940612793,0.022139478474855423,-0.16796067357063293,0.021168991923332214,-0.1197737529873848,-0.978261411190033
0.04099069999938365,-1.57912015914917,2.23309063911438,0.022042613476514816,-0.16791114211082458,0.021244876086711884,-0.11971214413642883,-0.9782757759094238
0.04498289999901317,-1.579131841659546,2.233182907104492,0.02195778675377369,-0.16779668629169464,0.02132841944694519,-0.11966735124588013,-0.9782991409301758
0.049189400000614114,-1.579177737236023,2.2332639694213867,0.021847806870937347,-0.16757579147815704,0.02130778133869171,-0.1194121316075325,-0.9783686399459839
0.05326000000059139,-1.5791877508163452,2.2333619594573975,0.021764017641544342,-0.16750560700893402,0.02139269933104515,-0.11948566138744354,-0.9783697724342346
0.05837959999917075,-1.5791922807693481,2.23345947265625,0.021642960608005524,-0.16738261282444,0.021379677578806877,-0.11930891871452332,-0.9784126877784729
0.06208350000088103,-1.5791889429092407,2.233549118041992,0.02153700403869152,-0.16733640432357788,0.021322833374142647,-0.11914203315973282,-0.9784421324729919
0.06974739998986479,-1.579174518585205,2.233701467514038,0.02138831466436386,-0.1673278957605362,0.02136779949069023,-0.11896765977144241,-0.9784638285636902
0.07696609999402426,-1.5791733264923096,2.2337770462036133,0.021318349987268448,-0.1671554446220398,0.021327633410692215,-0.11886006593704224,-0.9785072803497314
0.08222659998864401,-1.5791419744491577,2.233947992324829,0.02118513733148575,-0.16705769300460815,0.021195068955421448,-0.11866963654756546,-0.9785499572753906
0.08644049998838454,-1.579122543334961,2.2340586185455322,0.02110176533460617,-0.16705377399921417,0.02109530381858349,-0.11853200942277908,-0.978569507598877
0.09072849999938626,-1.5790950059890747,2.234236001968384,0.021011272445321083,-0.1666860282421112,0.020946862176060677,-0.11878878623247147,-0.9786041975021362
0.09689679999428336,-1.579073429107666,2.2343671321868896,0.02091621235013008,-0.16673360764980316,0.020811205729842186,-0.11904443055391312,-0.9785680174827576
0.10111089999554679,-1.5790408849716187,2.2344460487365723,0.020819129422307014,-0.1667107790708542,0.020671479403972626,-0.11907210946083069,-0.9785714745521545
0.10608869999123272,-1.5790095329284668,2.2345097064971924,0.020736422389745712,-0.16679129004478455,0.020611802116036415,-0.11906778067350388,-0.9785595536231995
0.11216269999567885,-1.5789217948913574,2.234639883041382,0.020596882328391075,-0.16679076850414276,0.020338792353868484,-0.11935107409954071,-0.9785308241844177
0.1205364999914309,-1.5788214206695557,2.234761953353882,0.02045135758817196,-0.16676783561706543,0.02023511938750744,-0.11942782998085022,-0.9785274863243103
0.12464439999894239,-1.5787826776504517,2.234849214553833,0.020350106060504913,-0.1667969822883606,0.020255135372281075,-0.11942131817340851,-0.9785229563713074
0.1306575999915367,-1.5787224769592285,2.234923839569092,0.02027217298746109,-0.16684268414974213,0.020137658342719078,-0.11940570920705795,-0.9785194993019104
0.13507429999299347,-1.5786553621292114,2.2350215911865234,0.020191356539726257,-0.1666998565196991,0.019905107095837593,-0.11956936866044998,-0.9785284996032715
0.14069819998985622,-1.578532099723816,2.2351460456848145,0.020055238157510757,-0.1666071116924286,0.0196710005402565,-0.11958681792020798,-0.9785470366477966
0.1451939999969909,-1.5784850120544434,2.2352182865142822,0.01999528706073761,-0.16666005551815033,0.019480161368846893,-0.11954601854085922,-0.9785467982292175
0.14932179999595974,-1.57841956615448,2.2352917194366455,0.019909832626581192,-0.1666252613067627,0.01937931403517723,-0.11957359313964844,-0.9785512685775757
0.15353299998969305,-1.5783361196517944,2.23533296585083,0.01977475732564926,-0.1657177358865738,0.019112873822450638,-0.11886120587587357,-0.978797435760498
0.15784569999959785,-1.5782594680786133,2.235424041748047,0.019716206938028336,-0.16561900079250336,0.019016189500689507,-0.11883673816919327,-0.9788190126419067
0.16262379998806864,-1.578188419342041,2.235503673553467,0.019638624042272568,-0.16558419167995453,0.01881977543234825,-0.11877983808517456,-0.9788355827331543
0.16633149998961017,-1.5781114101409912,2.2355546951293945,0.019583426415920258,-0.16554886102676392,0.0186084546148777,-0.1187598705291748,-0.9788479804992676
0.17025299998931587,-1.5780409574508667,2.235593557357788,0.019527673721313477,-0.16561101377010345,0.018490631133317947,-0.11859104782342911,-0.9788601994514465
0.17434919999504928,-1.5779554843902588,2.2356197834014893,0.019502965733408928,-0.16561241447925568,0.018391067162156105,-0.11866433173418045,-0.9788529276847839
0.178593999997247,-1.5778722763061523,2.2356412410736084,0.01947103440761566,-0.16545778512954712,0.018253164365887642,-0.11857474595308304,-0.9788925647735596
0.1848418000008678,-1.5777791738510132,2.235658884048462,0.019451921805739403,-0.16553537547588348,0.018054598942399025,-0.11882580816745758,-0.9788526892662048
0.19184769999992568,-1.577583909034729,2.235705614089966,0.019433995708823204,-0.16562911868095398,0.017913103103637695,-0.11861366778612137,-0.9788651466369629
0.19685829999798443,-1.5775030851364136,2.235739231109619,0.019417569041252136,-0.16573719680309296,0.017841080203652382,-0.1185653880238533,-0.9788540601730347
0.2017474000022048,-1.577433466911316,2.2357566356658936,0.01940617896616459,-0.16575825214385986,0.017740260809659958,-0.1185203343629837,-0.978857696056366
0.20543309999629855,-1.57733952999115,2.2357733249664307,0.01940200664103031,-0.16563428938388824,0.01756119914352894,-0.11839928478002548,-0.9788965582847595
0.20955559999856632,-1.5772497653961182,2.235769271850586,0.019414450973272324,-0.16573695838451385,0.017435772344470024,-0.11844613403081894,-0.9788757562637329
0.21395979999215342,-1.577186107635498,2.2357516288757324,0.01941808871924877,-0.16567501425743103,0.017291685566306114,-0.11827418208122253,-0.9789096713066101
0.21870060000219382,-1.577117681503296,2.2357332706451416,0.019443735480308533,-0.1657232642173767,0.017224371433258057,-0.11824887245893478,-0.9789056777954102
0.22257990000071004,-1.577053427696228,2.235729694366455,0.01946653053164482,-0.16577130556106567,0.017000457271933556,-0.1181856095790863,-0.9789091348648071
0.22933779998857062,-1.5768898725509644,2.2357277870178223,0.01951303891837597,-0.16572511196136475,0.016645140945911407,-0.11787081509828568,-0.9789609909057617
0.23280689999228343,-1.57681143283844,2.2357211112976074,0.019530951976776123,-0.1658989042043686,0.016588853672146797,-0.1179036945104599,-0.9789285659790039
0.23674539999046829,-1.576759934425354,2.235701560974121,0.01953427493572235,-0.16597440838813782,0.01639651507139206,-0.11780577898025513,-0.9789308309555054
0.2406761999882292,-1.5766955614089966,2.2356760501861572,0.01956453174352646,-0.16603000462055206,0.01631578430533409,-0.11785242706537247,-0.978917121887207
0.24435139998968225,-1.5766955614089966,2.2356760501861572,0.01956453174352646,-0.16603000462055206,0.01631578430533409,-0.11785242706537247,-0.978917121887207
0.2489930000010645,-1.5766229629516602,2.235646963119507,0.01959659531712532,-0.16595983505249023,0.016250772401690483,-0.11769671738147736,-0.9789488911628723
