time,x,y,z,qx,qy,qz,qw
0.0036561000015353784,-2.8430216312408447,2.110313892364502,0.0407576747238636,7.977078348631039e-05,0.003188188187777996,0.000381425314117223,0.9999948740005493
0.0078104999993229285,-2.843031883239746,2.110332727432251,0.0407845713198185,9.353172936243936e-05,0.0031006024219095707,0.00032526146969757974,0.9999951124191284
0.013267000002088025,-2.8430471420288086,2.110326051712036,0.0407821387052536,-1.5653313312213868e-05,0.0032101445831358433,0.0003355854714754969,0.9999948740005493
0.016647700002067722,-2.8430569171905518,2.1103103160858154,0.04079549014568329,-7.534038741141558e-05,0.003244247520342469,0.00038556623621843755,0.9999946355819702
0.02077160000044387,-2.8430609703063965,2.1102852821350098,0.0407489649951458,7.570646266685799e-05,0.0030339988879859447,0.0004301249864511192,0.9999953508377075
0.02471220000006724,-2.8430581092834473,2.110250949859619,0.04069322720170021,3.9073220250429586e-05,0.002981545403599739,0.00047233497025445104,0.9999954700469971
0.030008100002305582,-2.8430614471435547,2.1101818084716797,0.040647223591804504,-1.758029065968003e-05,0.0026733686681836843,0.0006876661791466177,0.9999961853027344
0.036825200004386716,-2.8430228233337402,2.110138177871704,0.04059828817844391,-2.5078719772864133e-05,0.0022431027609854937,0.0009757551597431302,0.9999970197677612
0.042240700000547804,-2.8430378437042236,2.1101012229919434,0.04058055579662323,0.00011585671018110588,0.0022004437632858753,0.0011079490650445223,0.9999970197677612
0.04654740000842139,-2.8430187702178955,2.1101138591766357,0.040590427815914154,8.131867798510939e-05,0.002340253908187151,0.0010214776266366243,0.9999967813491821
0.05383660001098178,-2.8429758548736572,2.1100850105285645,0.040627412497997284,5.1220005843788385e-05,0.0024819711688905954,0.0011929260799661279,0.9999961853027344
0.05816310000955127,-2.8429815769195557,2.1100833415985107,0.040674369782209396,0.00014325132360681891,0.0026634216774255037,0.0009316785144619644,0.9999960660934448
0.0627431000029901,-2.842989683151245,2.1100335121154785,0.04070374742150307,0.00014380623179022223,0.0026922165416181087,0.0010150198359042406,0.9999958276748657
0.06749630000558682,-2.842999219894409,2.109980821609497,0.0407414473593235,0.00021595563157461584,0.0026986494194716215,0.0008653911063447595,0.9999959468841553
0.07309260001056828,-2.843008279800415,2.1099233627319336,0.04079986736178398,0.00029008518322370946,0.0029354337602853775,0.0008046998409554362,0.9999953508377075
0.08326600000145845,-2.843010425567627,2.1095457077026367,0.040885552763938904,0.0004541251400951296,0.0027284640818834305,0.0008500416297465563,0.9999958276748657
0.08720600001106504,-2.8430020809173584,2.109379768371582,0.04094405472278595,0.0005346082034520805,0.0025974209420382977,0.0009425302851013839,0.9999960660934448
0.0915852000034647,-2.8430144786834717,2.1092190742492676,0.04099021479487419,0.0006552356062456965,0.002301991218701005,0.000999515992589295,0.9999966621398926
0.09842870000284165,-2.843015432357788,2.1090447902679443,0.041062131524086,0.000863685505464673,0.0021153304260224104,0.0011081701377406716,0.9999967813491821
0.10346260000369512,-2.8429815769195557,2.1086955070495605,0.041313547641038895,0.0011560864513739944,0.0020021700765937567,0.001186650712043047,0.9999966621398926
0.10793820000253618,-2.842968225479126,2.1085093021392822,0.041481807827949524,0.0012347890296950936,0.0021285703405737877,0.0010445979423820972,0.9999964237213135
0.11223400000017136,-2.842958688735962,2.108341693878174,0.04170219600200653,0.0014877109788358212,0.002473526168614626,0.000822062895167619,0.9999954700469971
0.11674789999960922,-2.8429558277130127,2.1081788539886475,0.04192304611206055,0.0018760767998173833,0.002802308415994048,0.00055651122238487,0.999994158744812
0.1260521000076551,-2.842878580093384,2.1078293323516846,0.04237949848175049,0.002658828627318144,0.0029098917730152607,0.00041005361708812416,0.9999921321868896
0.13087069999892265,-2.8428220748901367,2.1076042652130127,0.042601559311151505,0.0029787374660372734,0.0031823182944208384,0.0003724526322912425,0.9999904632568359
0.13495240001066122,-2.8427138328552246,2.107271194458008,0.04276421666145325,0.0024681396316736937,0.0038864256348460913,0.0001477549085393548,0.99998939037323
0.13906220000353642,-2.8426201343536377,2.107022762298584,0.042972102761268616,0.0024624569341540337,0.004087876528501511,0.0001356916327495128,0.9999886751174927
0.1431531999987783,-2.842477560043335,2.106764793395996,0.043147534132003784,0.0024101987946778536,0.004116644151508808,0.00017875424236990511,0.9999886751174927
0.14754260001063813,-2.842327356338501,2.1064910888671875,0.043273210525512695,0.0023557355161756277,0.0042868563905358315,0.0001999722298933193,0.9999880790710449
0.1521025000110967,-2.8421630859375,2.1061925888061523,0.04341954365372658,0.002412972040474415,0.004051489755511284,0.0004011470591649413,0.9999887943267822
0.15816500000073574,-2.8418149948120117,2.10554575920105,0.04371778294444084,0.0024228219408541918,0.0037590928841382265,0.0008075726218521595,0.9999897480010986
0.16241140000056475,-2.8416574001312256,2.1052255630493164,0.043880023062229156,0.00273016351275146,0.0034640030935406685,0.0010936125181615353,0.9999897480010986
0.166642000011052,-2.841485023498535,2.104900598526001,0.04408382996916771,0.0031996716279536486,0.003332192078232765,0.0011165754403918982,0.9999887943267822
0.1707038000022294,-2.841252088546753,2.1045572757720947,0.04432306066155434,0.00378132495097816,0.0030673593282699585,0.0008876918000169098,0.9999878406524658
0.17842880000534933,-2.8407623767852783,2.1037437915802,0.04476262629032135,0.0034721321426331997,0.004247537814080715,0.0003228423302061856,0.9999849796295166
0.18345630000112578,-2.840549945831299,2.103442430496216,0.04502378776669502,0.0035722139291465282,0.0045285215601325035,0.0003457833081483841,0.9999833106994629
0.1877390000008745,-2.8403525352478027,2.1031506061553955,0.04526109620928764,0.0035820910707116127,0.004676789045333862,0.00010093031596625224,0.9999827146530151
0.19203970000671688,-2.840182304382324,2.1028594970703125,0.045527227222919464,0.0038991135079413652,0.0050205048173666,-0.00037981150671839714,0.9999797344207764
0.19595230001141317,-2.8399429321289062,2.1025302410125732,0.045803315937519073,0.003240099875256419,0.005649595521390438,-0.0004257778637111187,0.99997878074646
0.19982510000409093,-2.839724063873291,2.102238655090332,0.046095844358205795,0.003513206960633397,0.0055226655676960945,-0.0006204837118275464,0.9999784231185913
0.20790550000674557,-2.8392136096954346,2.1014533042907715,0.04655430093407631,0.003777325851842761,0.0053106690756976604,-0.0010572437895461917,0.9999781847000122
0.2125263000052655,-2.8389840126037598,2.1010968685150146,0.04676085337996483,0.003576957155019045,0.00495435344055295,-0.0007017310126684606,0.999981164932251
0.2167152000038186,-2.8388099670410156,2.1007487773895264,0.04700235277414322,0.0036089052446186543,0.005023012403398752,-0.0003924666380044073,0.9999808073043823
0.22131069999886677,-2.838637351989746,2.1003799438476562,0.047250743955373764,0.0036471609491854906,0.005344376899302006,-9.219178309649578e-07,0.9999791383743286
0.22841170000901911,-2.8384947776794434,2.1000633239746094,0.04754762351512909,0.0038942962419241667,0.004783090204000473,0.0002378936333116144,0.9999809265136719
0.23292880000371952,-2.8382821083068848,2.099473476409912,0.04828654229640961,0.004532373044639826,0.005226228851824999,-0.00017124050646089017,0.9999760389328003
0.23814390000188723,-2.838165760040283,2.099238634109497,0.048735883086919785,0.004753264598548412,0.005107659846544266,-0.00011909343447769061,0.9999756813049316
0.24193509999895468,-2.8381290435791016,2.099008321762085,0.04911835864186287,0.004498645197600126,0.005662077572196722,-0.0003919710870832205,0.9999737739562988
0.24551459999929648,-2.8381104469299316,2.098822593688965,0.04952895641326904,0.004746177699416876,0.006019030697643757,-0.0005782170919701457,0.9999704360961914
0.25084970000898466,-2.8381142616271973,2.098616123199463,0.04990030825138092,0.0050310660153627396,0.006052123382687569,-0.0007317584822885692,0.9999687671661377
0.2547326000058092,-2.83813738822937,2.0983874797821045,0.05029607564210892,0.005233357660472393,0.006129416171461344,-0.0009332554182037711,0.999967098236084
0.2664353000000119,-2.8381171226501465,2.097543716430664,0.05142034962773323,0.005657857283949852,0.0059716906398534775,-0.0010116881458088756,0.9999656677246094
0.27191780001157895,-2.838108777999878,2.097240447998047,0.05174286291003227,0.005753875244408846,0.005704772192984819,-0.0008954673539847136,0.9999668598175049
0.27596170001197606,-2.838099956512451,2.096914529800415,0.05203933268785477,0.005838270764797926,0.0055242497473955154,-0.0007893300498835742,0.9999674558639526
0.281429599999683,-2.838014841079712,2.096453905105591,0.05232454091310501,0.005436606239527464,0.0056419880129396915,-0.0009970952523872256,0.9999688863754272
0.2860352999996394,-2.8380000591278076,2.096062660217285,0.05265320464968681,0.00539914658293128,0.005428982432931662,-0.0007479059277102351,0.9999704360961914
0.2909440000075847,-2.8379876613616943,2.095370054244995,0.053407296538352966,0.005081757437437773,0.0045775012113153934,0.0003317479568067938,0.999976634979248
0.2953532000101404,-2.8379886150360107,2.0950229167938232,0.05384348705410957,0.00541043933480978,0.004456200636923313,0.000467344478238374,0.999975323677063
0.30464190000202507,-2.837965965270996,2.094411611557007,0.0548812597990036,0.005947301164269447,0.0051883552223443985,-0.00020288435916882008,0.9999688863754272
0.30841480000526644,-2.8379242420196533,2.0940771102905273,0.05540640279650688,0.005897019058465958,0.005771582946181297,-0.0010052256984636188,0.9999654293060303
0.31649820000166073,-2.837939739227295,2.0935521125793457,0.056484341621398926,0.006721086800098419,0.005945216398686171,-0.0012603874783962965,0.9999589920043945
0.3206254000106128,-2.837919235229492,2.093285322189331,0.0570717453956604,0.006530460435897112,0.0058525241911411285,-0.0009782774141058326,0.9999611377716064
0.32415749999927357,-2.837919235229492,2.093285322189331,0.0570717453956604,0.006530460435897112,0.0058525241911411285,-0.0009782774141058326,0.9999611377716064
0.32886080000025686,-2.837897777557373,2.0927700996398926,0.05830451846122742,0.006767591927200556,0.004682908765971661,-0.0006199321360327303,0.999966025352478
0.33314320001227316,-2.8378753662109375,2.0925302505493164,0.058964356780052185,0.0068956175819039345,0.004291135352104902,-0.000548415002413094,0.9999668598175049
0.3407310000038706,-2.8377740383148193,2.0921711921691895,0.0596005879342556,0.006278125569224358,0.004619876854121685,-0.0007439248147420585,0.9999693632125854
0.3544663000066066,-2.8376080989837646,2.091492176055908,0.062413860112428665,0.007284020073711872,0.004747495055198669,-0.0003054383269045502,0.9999622106552124
0.3609385000017937,-2.8375723361968994,2.0914502143859863,0.06321621686220169,0.0072394441813230515,0.004334748722612858,-0.00046916987048462033,0.9999643564224243
0.3681556000083219,-2.8374171257019043,2.0915088653564453,0.0649585872888565,0.006630440708249807,0.0039512780494987965,-0.0010302405571565032,0.9999697208404541
0.372878900001524,-2.8373749256134033,2.091623544692993,0.06583411246538162,0.006450614891946316,0.0044371760450303555,-0.0013227115850895643,0.9999685287475586
0.37949760000628885,-2.8372631072998047,2.0919365882873535,0.06750141084194183,0.00710748415440321,0.005324704572558403,-0.0016732476651668549,0.9999592304229736
0.38343620000523515,-2.83717679977417,2.0920796394348145,0.06829989701509476,0.006970350164920092,0.0056107304990291595,-0.0016189197776839137,0.9999586343765259
0.3882356000103755,-2.837087392807007,2.09226393699646,0.06918881088495255,0.007198447827249765,0.005209691356867552,-0.0013062902726233006,0.9999597072601318
0.3918866000021808,-2.8370227813720703,2.092402935028076,0.06999270617961884,0.0068984488025307655,0.005330734420567751,-0.0012033828534185886,0.999961256980896
0.39608820001012646,-2.8369977474212646,2.0925099849700928,0.07073213905096054,0.006389910355210304,0.004871476907283068,-0.0012152590788900852,0.9999669790267944
0.4005940000060946,-2.837033748626709,2.092529535293579,0.0714726597070694,0.005556699354201555,0.004806395620107651,-0.0016719334525987506,0.9999716281890869
0.4056385000003502,-2.8370583057403564,2.0926513671875,0.07227693498134613,0.0056512183509767056,0.004442277364432812,-0.0015398922841995955,0.9999730587005615
0.41198820000863634,-2.8371574878692627,2.0931339263916016,0.07411264628171921,0.005520787090063095,0.0038068960420787334,-0.0010464531369507313,0.9999769926071167
0.4167368000053102,-2.8372673988342285,2.0933897495269775,0.07500356435775757,0.005837670527398586,0.004180509597063065,-0.0012660211650654674,0.9999734163284302
0.425835800007917,-2.83760142326355,2.093764543533325,0.07687454670667648,0.005724535323679447,0.004113683011382818,-0.0018621009076014161,0.9999734163284302
0.4302109999989625,-2.8378329277038574,2.094007730484009,0.07801200449466705,0.005957473535090685,0.0034982168581336737,-0.0019723097793757915,0.999974250793457
0.4352462000097148,-2.8379766941070557,2.094196319580078,0.07920438051223755,0.00521703390404582,0.00409310357645154,-0.0017969722393900156,0.999976396560669
0.44079020000936,-2.838453769683838,2.094423770904541,0.0812746211886406,0.00604220712557435,0.005371261388063431,-0.003197742160409689,0.9999622106552124
